@relation LinkDisambiguator

@attribute occurances numeric
@attribute maxDisambigConfidence numeric
@attribute avgDisambigConfidence numeric
@attribute relatednessToContext numeric
@attribute relatednessToOtherTopics numeric
@attribute maxLinkProbability numeric
@attribute avgLinkProbability numeric
@attribute generality numeric
@attribute firstOccurance numeric
@attribute lastOccurance numeric
@attribute spread numeric
@attribute isValidLink {TRUE,FALSE}

@data
0.693147,0.951811,0.951811,0.298802,0.132076,0.031915,0.031915,0.8125,0.63817,0.63817,0,FALSE
0.693147,0.508971,0.508971,0.035751,0.025345,0.029126,0.029126,?,0.989607,0.989607,0,FALSE
0.693147,0.952157,0.952157,0.527143,0.594233,0.595628,0.595628,0.5,0.332179,0.332179,0,TRUE
0.693147,0.951811,0.951811,0.294781,0.166095,0.320755,0.320755,?,0.277868,0.277868,0,FALSE
1.386294,0.951811,0.951811,0.291508,0.297805,0.165914,0.165914,0.75,0.130834,0.46719,0.336356,FALSE
0.693147,0.952157,0.952157,0.452309,0.365055,0.013812,0.013812,0.75,0.407785,0.407785,0,FALSE
0.693147,0.952157,0.952157,0.336871,0.373556,0.220548,0.220548,0.4375,0.325453,0.325453,0,FALSE
0.693147,0.952157,0.952157,0.411763,0.387904,0.02439,0.02439,0.625,0.590585,0.590585,0,FALSE
0.693147,0.952157,0.952157,0.411176,0.35176,0.163104,0.163104,0.5625,0.337375,0.337375,0,FALSE
0.693147,0.508971,0.508971,0.042088,0.009676,0.022222,0.022222,0.6875,0.921541,0.921541,0,FALSE
0.693147,0.508971,0.508971,0.063606,0.01144,0.005801,0.005801,0.75,0.028327,0.028327,0,FALSE
0.693147,0.508971,0.508971,0.169528,0.10401,0.13354,0.13354,0.8125,0.912981,0.912981,0,FALSE
0.693147,0.508971,0.508971,0.038235,0.05929,0.010526,0.010526,?,0.806603,0.806603,0,FALSE
0.693147,0.508971,0.508971,0.050957,0.072454,0.019578,0.019578,?,0.206847,0.206847,0,FALSE
0.693147,0.508971,0.508971,0.09561,0.094866,0.012241,0.012241,0.875,0.183004,0.183004,0,FALSE
0.693147,0.951811,0.951811,0.296412,0.144553,0.046651,0.046651,0.75,0.776646,0.776646,0,FALSE
1.098612,0.959581,0.959581,0.268013,0.262641,0.036713,0.036713,0.625,0.081007,0.902996,0.821989,FALSE
0.693147,0.125444,0.125444,0.071205,0.077578,0.009864,0.009864,0.625,0.23762,0.23762,0,FALSE
0.693147,0.508971,0.508971,0.168246,0.123592,0.051724,0.051724,0.75,0.81129,0.81129,0,FALSE
0.693147,0.508971,0.508971,0.091643,0.087308,0.148438,0.148438,?,0.411147,0.411147,0,FALSE
0.693147,0.508971,0.508971,0,0,0.106061,0.106061,?,0.209599,0.209599,0,FALSE
0.693147,0.508971,0.508971,0.167333,0.122062,0.02842,0.02842,0.75,0.839413,0.839413,0,FALSE
1.098612,0.308971,0.308971,0.199995,0.264448,0.010575,0.010575,?,0.525779,0.812615,0.286835,FALSE
0.693147,0.298494,0.298494,0.222036,0.140305,0.309106,0.309106,0.75,0.804259,0.804259,0,FALSE
2.484907,0.959581,0.959581,0.269469,0.180925,0.006337,0.00621,0.75,0.014673,0.888221,0.873548,FALSE
0.693147,0.508971,0.508971,0.05602,0.050785,0.009687,0.009687,0.75,0.339006,0.339006,0,FALSE
1.386294,0.694784,0.694784,0.238689,0.143182,0.077029,0.077029,0.6875,0.144386,0.47259,0.328205,FALSE
0.693147,0.952157,0.952157,0.39109,0.39279,0.535433,0.535433,?,0.732933,0.732933,0,FALSE
0.693147,0.508971,0.508971,0.034158,0.067597,0.142857,0.142857,?,0.747911,0.747911,0,FALSE
0.693147,0.951811,0.951811,0.296918,0.294668,0.240394,0.240394,0.6875,0.101691,0.101691,0,FALSE
0.693147,0.964735,0.964735,0.318887,0.309523,0.081535,0.081535,0.5625,0.059099,0.059099,0,FALSE
1.098612,0.508971,0.508971,0.089025,0.064404,0.008619,0.008619,?,0.438048,0.509272,0.071225,FALSE
0.693147,0.508971,0.508971,0.064787,0.020814,0.006108,0.006108,0.6875,0.48013,0.48013,0,FALSE
4.110874,0.952157,0.952157,0.527744,0.665843,0.649289,0.330351,?,0.000306,0.938557,0.938251,TRUE
1.098612,0.694784,0.694784,0.24201,0.110438,0.318267,0.318267,0.625,0.103118,0.393418,0.2903,FALSE
1.098612,0.508971,0.508971,0.029164,0.069675,0.010609,0.010609,0.75,0.121867,0.925922,0.804055,FALSE
1.098612,0.956059,0.89333,0.326798,0.320692,0.652691,0.413797,0.5,0.048808,0.049521,0.000713,FALSE
0.693147,0.952157,0.952157,0.392034,0.355551,0.090409,0.090409,0.6875,0.446709,0.446709,0,FALSE
1.098612,0.952157,0.952157,0.378142,0.327427,0.063414,0.036525,0.625,0.270328,0.39892,0.128592,FALSE
0.693147,0.759769,0.759769,0.321049,0.41819,0.066667,0.066667,0.625,0.407785,0.407785,0,FALSE
0.693147,0.125444,0.125444,0.063267,0.083229,0.005392,0.005392,0.8125,0.44406,0.44406,0,FALSE
0.693147,0.952157,0.952157,0.514624,0.585895,0.2,0.2,?,0.323619,0.323619,0,TRUE
1.098612,0.508971,0.508971,0.174404,0.13185,0.013094,0.009635,0.8125,0.051355,0.101691,0.050336,FALSE
0.693147,0.753382,0.753382,0.288366,0.135408,0.196013,0.196013,0.6875,0.730283,0.730283,0,FALSE
0.693147,0.508971,0.508971,0.14209,0.10465,0.5,0.5,0.6875,0.316079,0.316079,0,FALSE
0.693147,0.694784,0.694784,0.241607,0.34824,0.066667,0.066667,?,0.490931,0.490931,0,FALSE
1.098612,0.694784,0.694784,0.219895,0.297709,0.048877,0.048877,0.75,0.363868,0.790605,0.426737,FALSE
1.098612,0.308971,0.308971,0.014815,0.012495,0.007318,0.007318,?,0.143061,0.149786,0.006725,FALSE
0.693147,0.952157,0.952157,0.362943,0.322646,0.021212,0.021212,0.8125,0.936519,0.936519,0,FALSE
1.098612,0.508971,0.508971,0.20144,0.122388,0.064516,0.03631,0.75,0.149073,0.16507,0.015998,FALSE
0.693147,0.952157,0.952157,0.512121,0.514787,0.657068,0.657068,0.4375,0.193907,0.193907,0,TRUE
1.098612,0.952157,0.952157,0.400321,0.350235,0.616278,0.616278,0.6875,0.579376,0.582943,0.003566,FALSE
0.693147,0.694784,0.694784,0.24913,0.143404,0.036933,0.036933,0.875,0.782963,0.782963,0,FALSE
1.609438,0.508971,0.508971,0.157916,0.098822,0.021896,0.021896,0.6875,0.803546,0.825148,0.021602,FALSE
0.693147,0.694784,0.694784,0.255047,0.138285,0.022523,0.022523,0.75,0.35806,0.35806,0,FALSE
0.693147,0.952157,0.952157,0.389441,0.339166,0.371048,0.371048,0.3125,0.152945,0.152945,0,FALSE
1.098612,0.952157,0.952157,0.428343,0.394523,0.245729,0.245729,0.75,0.086611,0.380375,0.293764,FALSE
0.693147,0.508971,0.508971,0.160135,0.118469,0.047884,0.047884,?,0.476666,0.476666,0,FALSE
0.693147,0.125444,0.125444,0.022107,0.035782,0.017241,0.017241,?,0.440187,0.440187,0,FALSE
2.197225,0.952157,0.952157,0.53478,0.481575,0.81893,0.274702,0.5625,0.02527,0.963521,0.938251,FALSE
0.693147,0.508971,0.508971,0.0229,0.005932,0.006431,0.006431,0.75,0.073568,0.073568,0,FALSE
1.791759,0.951811,0.951811,0.295662,0.302982,0.076742,0.067943,0.75,0.308335,0.339719,0.031384,FALSE
0.693147,0.952157,0.952157,0.437454,0.223279,0.242818,0.242818,?,0.543509,0.543509,0,FALSE
0.693147,0.308971,0.308971,0,0.007032,0.044971,0.044971,?,0.061239,0.061239,0,FALSE
1.098612,0.952157,0.952157,0.457455,0.23507,0.294316,0.294316,?,0.566741,0.596189,0.029448,FALSE
0.693147,0.952157,0.952157,0.409902,0.196419,0.306675,0.306675,?,0.603933,0.603933,0,FALSE
1.386294,0.915588,0.915588,0.450014,0.364345,0.062084,0.062084,?,0.359181,0.582943,0.223762,FALSE
0.693147,0.508971,0.508971,0.128523,0.099896,0.12069,0.12069,0.5625,0.97901,0.97901,0,FALSE
0.693147,0.952157,0.952157,0.430369,0.220265,0.299002,0.299002,?,0.201039,0.201039,0,FALSE
1.098612,0.694784,0.694784,0.24991,0.086588,0.25,0.25,0.8125,0.417363,0.438455,0.021092,FALSE
0.693147,0.125227,0.125227,0.326461,0.159891,0.008364,0.008364,0.625,0.739963,0.739963,0,FALSE
0.693147,0.952157,0.952157,0.375517,0.18005,0.285237,0.285237,?,0.611168,0.611168,0,FALSE
0.693147,0.217819,0.217819,0.401349,0.19261,0.009615,0.009615,?,0.703077,0.703077,0,FALSE
1.609438,0.952157,0.952157,0.344332,0.364828,0.083747,0.083747,0.625,0.034339,0.993071,0.958732,FALSE
0.693147,0.952157,0.952157,0.455533,0.388983,0.16849,0.16849,0.25,0.12849,0.12849,0,FALSE
0.693147,0.952157,0.952157,0.422691,0.466089,0.286595,0.286595,?,0.333096,0.333096,0,TRUE
0.693147,0.952157,0.952157,0.352121,0.180201,0.054265,0.054265,0.6875,0.505808,0.505808,0,FALSE
0.693147,0.508971,0.508971,0.07734,0.06668,0.011327,0.011327,0.8125,0.511616,0.511616,0,FALSE
0.693147,0.508971,0.508971,0.168841,0.137475,0.005682,0.005682,0.75,0.186876,0.186876,0,FALSE
1.098612,0.952157,0.952157,0.492335,0.512313,0.592593,0.592593,0.6875,0.086611,0.380375,0.293764,TRUE
0.693147,0.951811,0.951811,0.2853,0.25825,0.325387,0.325387,0.625,0.206644,0.206644,0,FALSE
0.693147,0.952157,0.952157,0.40069,0.197273,0.322558,0.322558,?,0.53495,0.53495,0,FALSE
1.386294,0.915588,0.757501,0.362949,0.192377,0.141852,0.109132,0.6875,0.732933,0.884858,0.151926,FALSE
1.098612,0.952157,0.952157,0.476376,0.512266,0.661017,0.661017,0.25,0.023945,0.636336,0.61239,TRUE
3.401197,0.952157,0.952157,0.489215,0.528789,0.638322,0.551328,0.4375,0.00968,0.934176,0.924496,TRUE
0.693147,0.952157,0.952157,0.445134,0.411174,0.434773,0.434773,0.625,0.429488,0.429488,0,FALSE
1.791759,0.952157,0.952157,0.37006,0.348346,0.093244,0.059869,0.625,0.166395,0.479519,0.313124,FALSE
1.609438,0.952157,0.943015,0.406899,0.225022,0.105023,0.090051,0.6875,0.57795,0.964439,0.386489,FALSE
0.693147,0.508971,0.508971,0.091324,0.069306,0.032973,0.032973,0.6875,0.926737,0.926737,0,FALSE
0.693147,0.951811,0.951811,0.295088,0.128291,0.178571,0.178571,0.6875,0.976157,0.976157,0,FALSE
1.098612,0.508971,0.508971,0.183725,0.097082,0.005532,0.005532,0.75,0.006114,0.032403,0.026289,FALSE
0.693147,0.694784,0.694784,0.250333,0.316595,0.160256,0.160256,0.8125,0.113511,0.113511,0,FALSE
0.693147,0.125227,0.125227,0.372441,0.187521,0.009296,0.009296,0.625,0.533116,0.533116,0,FALSE
0.693147,0.952157,0.952157,0.436335,0.541835,0.411765,0.411765,0.6875,0.726004,0.726004,0,TRUE
1.609438,0.952157,0.952157,0.381749,0.418607,0.544944,0.474884,0.8125,0.158957,0.632362,0.473405,TRUE
0.693147,0.952157,0.952157,0.355559,0.164392,0.155682,0.155682,?,0.54086,0.54086,0,FALSE
0.693147,0.952157,0.952157,0.465618,0.394117,0.646941,0.646941,0.5625,0.483391,0.483391,0,TRUE
1.098612,0.915588,0.915588,0.40051,0.176078,0.054401,0.040132,0.4375,0.703383,0.704198,0.000815,FALSE
1.098612,0.508971,0.508971,0.118963,0.118553,0.007429,0.007429,0.75,0.803847,0.818951,0.015104,FALSE
0.693147,0.952157,0.952157,0.45082,0.357808,0.58111,0.58111,0.625,0.884503,0.884503,0,FALSE
0.693147,0.952157,0.952157,0.365168,0.298084,0.356132,0.356132,0.625,0.492196,0.492196,0,FALSE
1.098612,0.952157,0.952157,0.367399,0.364103,0.529032,0.529032,0.75,0.810794,0.927399,0.116605,TRUE
0.693147,0.508971,0.508971,0.067391,0.025425,0.083333,0.083333,?,0.548988,0.548988,0,FALSE
1.098612,0.508971,0.508971,0.084283,0.098562,0.016178,0.016178,0.75,0.667506,0.671634,0.004128,FALSE
0.693147,0.952157,0.952157,0.415469,0.38039,0.456432,0.456432,0.5625,0.700332,0.700332,0,TRUE
1.94591,0.951811,0.951811,0.316341,0.283462,0.02238,0.0086,0.8125,0.001913,0.750478,0.748565,FALSE
1.098612,0.952157,0.952157,0.385167,0.355831,0.011466,0.011466,0.4375,0.725607,0.732454,0.006847,FALSE
1.386294,0.794784,0.728118,0.25902,0.22661,0.093057,0.065478,0.6875,0.100393,0.56087,0.460477,FALSE
1.386294,0.508971,0.508971,0.102762,0.13364,0.017857,0.017857,?,0.230792,0.759742,0.52895,FALSE
0.693147,0.508971,0.508971,0.179859,0.159868,0.128931,0.128931,0.8125,0.964555,0.964555,0,FALSE
0.693147,0.125444,0.125444,0.040293,0.038636,0.109329,0.109329,0.6875,0.723089,0.723089,0,FALSE
0.693147,0.508971,0.508971,0.08441,0.083644,0.008396,0.008396,?,0.404088,0.404088,0,FALSE
0.693147,0.508971,0.508971,0.144274,0.157307,0.048184,0.048184,0.6875,0.74353,0.74353,0,FALSE
1.098612,0.952157,0.952157,0.344518,0.325865,0.014403,0.014403,0.625,0.197362,0.549592,0.35223,FALSE
0.693147,0.508971,0.508971,0.057271,0.037456,0.033353,0.033353,0.8125,0.334105,0.334105,0,FALSE
1.386294,0.952157,0.952157,0.413462,0.381281,0.037801,0.033137,0.8125,0.060618,0.486154,0.425536,FALSE
1.098612,0.508971,0.508971,0.061116,0.05905,0.047739,0.047739,0.625,0.791159,0.959319,0.16816,FALSE
2.302585,0.508971,0.508971,0.114746,0.142418,0.053571,0.03869,0.6875,0.000302,0.780989,0.780687,FALSE
2.833213,0.952157,0.952157,0.345439,0.452512,0.716411,0.609384,0.625,0.012889,0.980365,0.967476,TRUE
1.386294,0.952157,0.952157,0.423185,0.336217,0.180905,0.116138,0.8125,0.561877,0.599134,0.037257,FALSE
1.386294,0.508971,0.508971,0.070433,0.062106,0.07992,0.07992,0.6875,0.055584,0.15356,0.097976,FALSE
0.693147,0.951811,0.951811,0.31154,0.323173,0.166667,0.166667,?,0.01591,0.01591,0,FALSE
0.693147,0.508971,0.508971,0.159041,0.09532,0.007867,0.007867,?,0.122042,0.122042,0,FALSE
0.693147,0.952157,0.952157,0.373755,0.326357,0.147333,0.147333,0.8125,0.963649,0.963649,0,TRUE
2.484907,0.952157,0.952157,0.499602,0.484385,0.497807,0.497807,0.4375,0.195751,0.611922,0.416172,TRUE
0.693147,0.952157,0.952157,0.375003,0.362083,0.370787,0.370787,0.8125,0.962239,0.962239,0,TRUE
1.098612,0.508971,0.508971,0.176531,0.197902,0.043704,0.028297,0.75,0.248213,0.256772,0.008559,FALSE
0.693147,0.36033,0.36033,0.420936,0.269676,0.00737,0.00737,?,0.519988,0.519988,0,FALSE
0.693147,0.508971,0.508971,0,0.041458,0.015038,0.015038,0.8125,0.271876,0.271876,0,FALSE
0.693147,0.915588,0.915588,0.411162,0.363386,0.354025,0.354025,?,0.54778,0.54778,0,FALSE
1.098612,0.951811,0.951811,0.302088,0.30466,0.025618,0.025618,0.6875,0.631356,0.932736,0.30138,FALSE
0.693147,0.694784,0.694784,0.218248,0.183434,0.030928,0.030928,0.75,0.962239,0.962239,0,FALSE
0.693147,0.952157,0.952157,0.495914,0.390949,0.284256,0.284256,?,0.160508,0.160508,0,TRUE
1.791759,0.952157,0.952157,0.451771,0.445053,0.217726,0.217726,0.6875,0.075823,0.570033,0.49421,FALSE
1.098612,0.952157,0.952157,0.362683,0.307447,0.046364,0.046364,0.75,0.041486,0.327459,0.285973,FALSE
1.609438,0.952157,0.952157,0.375489,0.388732,0.545946,0.331141,0.6875,0.0145,0.649884,0.635384,TRUE
0.693147,0.298494,0.298494,0.219235,0.140144,0.209901,0.209901,0.5625,0.247407,0.247407,0,FALSE
0.693147,0.952157,0.952157,0.418045,0.334185,0.053191,0.053191,0.5625,0.546974,0.546974,0,FALSE
0.693147,0.952157,0.952157,0.503714,0.428268,0.349835,0.349835,0.5,0.827611,0.827611,0,FALSE
0.693147,0.508971,0.508971,0,0.044467,0.014797,0.014797,?,0.221327,0.221327,0,FALSE
1.386294,0.508971,0.508971,0.204558,0.151656,0.014034,0.014034,0.625,0.42755,0.53328,0.10573,FALSE
1.098612,0.952157,0.952157,0.388891,0.367296,0.065646,0.055169,?,0.19414,0.194643,0.000503,FALSE
1.098612,0.952157,0.952157,0.402817,0.31972,0.013663,0.013663,?,0.319404,0.354144,0.03474,FALSE
2.484907,0.951811,0.951811,0.290521,0.201755,0.005145,0.005145,0.5625,0.078139,0.710402,0.632263,FALSE
1.609438,0.952157,0.656243,0.418227,0.389691,0.144958,0.077906,0.6875,0.232605,0.757225,0.52462,TRUE
0.693147,0.508971,0.508971,0.017488,0.044054,0.015408,0.015408,?,0.250227,0.250227,0,FALSE
0.693147,0.952157,0.952157,0.460901,0.392213,0.360236,0.360236,0.625,0.524922,0.524922,0,TRUE
1.098612,0.118859,0.118859,0.146286,0.192387,0.109375,0.109375,0.5625,0.811701,0.928305,0.116605,FALSE
2.197225,0.952157,0.952157,0.381069,0.334155,0.038583,0.027408,0.75,0.01591,0.633471,0.617561,FALSE
1.386294,0.508971,0.508971,0.1382,0.107257,0.011807,0.011807,0.75,0.069479,0.114087,0.044608,FALSE
1.609438,0.952157,0.952157,0.456859,0.420749,0.504525,0.504525,0.625,0.420401,0.456651,0.03625,TRUE
4.007333,0.952157,0.952157,0.51806,0.52744,1,0.205613,0.75,0.000302,0.911187,0.910885,TRUE
0.693147,0.952157,0.952157,0.345105,0.263722,0.038912,0.038912,0.5625,0.492398,0.492398,0,FALSE
0.693147,0.952157,0.952157,0.412067,0.341624,0.011186,0.011186,0.5625,0.468231,0.468231,0,FALSE
1.94591,0.142819,0.142819,0.335741,0.304203,0.0089,0.008129,?,0.050146,0.75944,0.709294,FALSE
1.791759,0.952157,0.952157,0.41563,0.372218,0.040954,0.040954,0.5625,0.230792,0.759742,0.52895,TRUE
0.693147,0.956059,0.956059,0.330407,0.250635,0.010956,0.010956,0.5625,0.250227,0.250227,0,FALSE
0.693147,0.408971,0.408971,0.071753,0.113375,0.015358,0.015358,?,0.730239,0.730239,0,FALSE
1.098612,0.952157,0.952157,0.471655,0.40852,0.046191,0.046191,0.5625,0.050448,0.556238,0.50579,TRUE
1.098612,0.129187,0.120934,0.190427,0.159097,0.008568,0.006794,?,0.096667,0.11298,0.016313,FALSE
0.693147,0.952157,0.952157,0.409825,0.338113,0.318182,0.318182,?,0.931024,0.931024,0,FALSE
0.693147,0.508971,0.508971,0.183483,0.156223,0.022059,0.022059,0.5625,0.324137,0.324137,0,FALSE
0.693147,0.298494,0.298494,0.217057,0.255091,0.008173,0.008173,?,0.529655,0.529655,0,FALSE
3.258097,0.794784,0.794784,0.260616,0.322304,0.042126,0.033383,0.875,0.003424,0.913705,0.910281,FALSE
0.693147,0.210542,0.210542,0.152065,0.093628,0.012727,0.012727,?,0.099285,0.099285,0,FALSE
0.693147,0.508971,0.508971,0.09771,0.084528,0.005273,0.005273,?,0.702145,0.702145,0,FALSE
2.197225,0.959581,0.959581,0.269196,0.29366,0.044995,0.044995,0.75,0.210754,0.947437,0.736683,FALSE
0.693147,0.129187,0.129187,0.102225,0.06167,0.006357,0.006357,?,0.675662,0.675662,0,FALSE
1.098612,0.508971,0.508971,0.163152,0.11496,0.10446,0.10446,0.8125,0.924479,0.937368,0.012889,FALSE
1.609438,0.608971,0.608971,0.205477,0.20113,0.044712,0.0275,0.8125,0.142987,0.88843,0.745444,FALSE
1.098612,0.508971,0.508971,0.164293,0.152368,0.055556,0.055556,0.5625,0.075823,0.335716,0.259893,FALSE
1.386294,0.952157,0.952157,0.436667,0.3772,0.040473,0.026043,0.8125,0.522304,0.552714,0.03041,FALSE
0.693147,0.298494,0.298494,0.245345,0.235494,0.00629,0.00629,0.6875,0.519082,0.519082,0,FALSE
1.098612,0.298494,0.298494,0.221301,0.197991,0.005832,0.005832,0.6875,0.868191,0.879871,0.011681,FALSE
0.693147,0.508971,0.508971,0.030915,0.029238,0.0625,0.0625,?,0.473165,0.473165,0,FALSE
1.098612,0.952157,0.952157,0.448099,0.345149,0.576037,0.576037,0.625,0.197362,0.549592,0.35223,FALSE
1.609438,0.952157,0.889428,0.346955,0.291895,0.031522,0.020739,0.625,0.273688,0.751284,0.477595,FALSE
0.693147,0.694784,0.694784,0.252277,0.293313,0.016782,0.016782,?,0.830732,0.830732,0,FALSE
0.693147,0.129187,0.129187,0.046183,0.046165,0.027833,0.027833,?,0.729634,0.729634,0,FALSE
0.693147,0.952157,0.952157,0.48569,0.418332,0.687879,0.687879,0.5,0.696506,0.696506,0,TRUE
1.098612,0.951811,0.951811,0.286826,0.304876,0.160645,0.160645,0.8125,0.788742,0.93626,0.147518,FALSE
1.098612,0.308971,0.308971,0.15246,0.263993,0.166667,0.166667,0.5625,0.090021,0.155372,0.065351,FALSE
0.693147,0.952157,0.952157,0.444393,0.386375,0.335664,0.335664,0.625,0.050146,0.050146,0,TRUE
0.693147,0.952157,0.952157,0.377321,0.313245,0.566361,0.566361,0.4375,0.882993,0.882993,0,FALSE
1.386294,0.235651,0.235651,0.315949,0.243779,0.010662,0.010662,0.5625,0.365824,0.398147,0.032323,FALSE
0.693147,0.508971,0.508971,0.133578,0.203236,0.296296,0.296296,0.6875,0.682207,0.682207,0,FALSE
0.693147,0.508971,0.508971,0.176153,0.150816,0.021022,0.021022,?,0.912798,0.912798,0,FALSE
1.386294,0.967103,0.967103,0.264587,0.217783,0.291572,0.291572,0.625,0.23049,0.75944,0.52895,FALSE
0.693147,0.508971,0.508971,0.168426,0.190293,0.3,0.3,0.6875,0.978149,0.978149,0,FALSE
1.386294,0.952157,0.952157,0.414099,0.36852,0.086504,0.086504,0.8125,0.111167,0.341355,0.230188,FALSE
1.098612,0.508971,0.508971,0.151918,0.156537,0.005664,0.005664,0.8125,0.689759,0.716041,0.026281,FALSE
0.693147,0.508971,0.508971,0.093382,0.106106,0.014706,0.014706,0.8125,0.393918,0.393918,0,FALSE
1.098612,0.915588,0.637959,0.42292,0.386739,0.16129,0.135628,?,0.419293,0.422616,0.003323,FALSE
1.386294,0.508971,0.508971,0.182035,0.256651,0.27907,0.27907,0.75,0.813614,0.929916,0.116302,FALSE
1.098612,0.759769,0.759769,0.323163,0.295332,0.012018,0.012018,0.6875,0.97684,0.982781,0.005941,FALSE
1.609438,0.956059,0.874279,0.331735,0.322235,0.072072,0.030863,0.6875,0.061827,0.979458,0.917632,FALSE
1.098612,0.508971,0.508971,0.146231,0.137352,0.051833,0.051833,0.6875,0.742624,0.915014,0.172389,FALSE
1.386294,0.508971,0.508971,0.120505,0.112148,0.007621,0.007621,0.75,0.219011,0.727822,0.508811,FALSE
0.693147,0.508971,0.508971,0.022276,0.013532,0.01023,0.01023,?,0.704159,0.704159,0,FALSE
0.693147,0.508971,0.508971,0.066943,0.047171,0.007884,0.007884,0.6875,0.953882,0.953882,0,FALSE
0.693147,0.508971,0.508971,0.158706,0.166324,0.249453,0.249453,0.625,0.91592,0.91592,0,FALSE
1.386294,0.594784,0.594784,0.217577,0.145327,0.021004,0.021004,0.5,0.48555,0.624811,0.139261,FALSE
0.693147,0.952157,0.952157,0.374905,0.304368,0.208578,0.208578,?,0.684322,0.684322,0,FALSE
0.693147,0.694784,0.694784,0.220041,0.155677,0.03908,0.03908,0.75,0.342362,0.342362,0,FALSE
0.693147,0.952157,0.952157,0.432888,0.376452,0.148031,0.148031,0.8125,0.192528,0.192528,0,FALSE
0.693147,0.952157,0.952157,0.51777,0.435822,0.226695,0.226695,0.625,0.169369,0.169369,0,TRUE
0.693147,0.508971,0.508971,0,0.022054,0.010367,0.010367,0.75,0.255966,0.255966,0,FALSE
1.098612,0.508971,0.508971,0.091527,0.113004,0.05,0.05,0.75,0.812808,0.929413,0.116605,FALSE
1.098612,0.129187,0.129187,0.081467,0.041801,0.01604,0.01604,?,0.918538,0.921357,0.002819,FALSE
2.079442,0.952157,0.952157,0.368992,0.356412,0.09434,0.09434,?,0.011177,0.765381,0.754204,TRUE
1.098612,0.952157,0.952157,0.379926,0.344132,0.296203,0.296203,0.25,0.391099,0.400665,0.009566,TRUE
2.197225,0.959581,0.959581,0.268095,0.200804,0.050523,0.050523,0.75,0.205719,0.97392,0.768201,FALSE
1.098612,0.952157,0.952157,0.363344,0.302555,0.006008,0.006008,0.6875,0.595408,0.909576,0.314168,FALSE
1.609438,0.124876,0.124876,0,0,0.015512,0.015512,0.625,0.056087,0.154063,0.097976,FALSE
0.693147,0.508971,0.508971,0.061187,0.089962,0.01593,0.01593,0.8125,0.961635,0.961635,0,FALSE
1.098612,0.956059,0.549205,0.323679,0.215363,0.336777,0.172706,0.625,0.467929,0.467929,0,FALSE
1.098612,0.508971,0.508971,0.115982,0.104656,0.016812,0.016812,?,0.690263,0.716544,0.026281,FALSE
1.098612,0.952157,0.952157,0.408773,0.337857,0.090749,0.090749,0.8125,0.370859,0.412748,0.041889,FALSE
0.693147,0.952157,0.952157,0.357682,0.351559,0.186885,0.186885,0.8125,0.934951,0.934951,0,FALSE
1.098612,0.508971,0.508971,0.054571,0.043103,0.019438,0.019438,?,0.74202,0.914409,0.172389,FALSE
1.791759,0.508971,0.508971,0.12869,0.226994,0.125,0.125,0.5625,0.003424,0.645051,0.641627,FALSE
1.098612,0.129187,0.129187,0.008771,0.007046,0.066406,0.066406,0.75,0.092539,0.133823,0.041285,FALSE
0.693147,0.952157,0.952157,0.463165,0.375589,0.284491,0.284491,?,0.051354,0.051354,0,TRUE
1.098612,0.508971,0.508971,0.062332,0.100278,0.022081,0.022081,0.75,0.889639,0.90001,0.010372,FALSE
0.693147,0.952157,0.952157,0.391776,0.377826,0.642857,0.642857,0.6875,0.668211,0.668211,0,TRUE
0.693147,0.952157,0.952157,0.480446,0.418891,0.568381,0.568381,0.6875,0.821569,0.821569,0,FALSE
0.693147,0.408971,0.408971,0.098103,0.139103,0.020799,0.020799,?,0.815527,0.815527,0,FALSE
3.135494,0.508971,0.508971,0.193561,0.157556,0.015877,0.011592,0.625,0.002719,0.765381,0.762662,FALSE
